Text,Tags,Time
"Video: Lather, Rinse, Maim. One of my favorite segments on All That. I wonder if there are episodes on... http://tumblr.com/xbn3q1kp2f" , "" , "2011-07-26 23:41:52"
"Never understood tht, I normally follow the directions until empty though. RT lather, rinse, repeat. the key is to &quot;repeat.&quot;" , "" , "2011-07-26 23:22:32"
"I know that well, just like lather, rinse, repeat..." , "" , "2011-07-26 23:11:34"
"Lather, rinse, repeat? I don't have time to repeat!" , "" , "2011-07-26 14:21:49"
"How do I feel about today? Lather, rinse, repeat." , "" , "2011-07-26 12:05:40"
"I really wanna put a black rinse in my head....buhh i don't wanna go through that whole fading mess n it turns GREEN !" , "" , "2011-07-26 15:19:49"
"I love blondes...not the whole head but some highlights would be beautiful! No probs and u can always drop a rinse on top" , "" , "2011-07-23 05:31:28"
"i want to dye my whole head lilac this summer but it'd have to wait until the 8th august which gives me no time to rinse it out ahhh" , "" , "2011-07-22 16:13:45"
"I don't wash my face with a face towel I just put soap on it rub it around and rinse it off with water lbs ." , "" , "2011-07-25 06:58:09"
"Before going to bed I let a paper towel soak in some milk, then lay down, face up, and apply the towel to my face. Rinse.It reduces redness." , "" , "2011-07-22 19:49:06"
"I get to your house and you're in just a towel. I run my hands through your short soft hair and you didn't rinse out your conditioner haha:)" , "" , "2011-07-22 14:38:47"
"( JB*I rinse my hair an get out. wraps a towel around my waist* )" , "" , "2011-07-22 03:29:29"
"i scrub my veg... and salad i rinse even if it's pre-washed." , "" , "2011-07-28 08:57:02"
"I wash my butt like I wash my hair .. #idiot scrub scratch scrub rinse X2 HaHaHa" , "'idiot'" , "2011-07-28 01:51:08"
"i hate when people dont rinse their dishes &amp; then i have to scrub when i wash them." , "" , "2011-07-27 19:31:47"
"5 star Review on 7 Day Scrub Cream Rinse-Off Formula: Clinique 7 Day This is my second purchase! I really like this and http://bit.ly/p7KEHP" , "" , "2011-07-26 22:30:48"
"When I shower and wash my face, im to lazy to rinse off the soap so I just scrub the rest of my body with my eyes closed.. #fyi" , "'fyi'" , "2011-07-26 18:02:42"
"Does it take an eternity to scrub and rinse thoroughly? I don't have my whole life to wait for you to get out of the restroom." , "" , "2011-07-26 05:33:21"
"My mom hates when I do dishes cus I take forever but at least you know tht shits clean. I scrub and scrub and pick and rinse n repeaaaat!" , "" , "2011-07-25 19:15:54"
"i dont use soap anymore.just sometimes when i'm REALLy late for work n i use scrub twice weekly.hehe.warm water when u rinse off" , "" , "2011-07-25 12:26:16"
"I need to get in the shower and rinse my sins away from tonight. You should come and scrub my body." , "" , "2011-07-25 06:49:51"
"Shit go floss, rinse, brush, use listerine repeat it all over again...and scrub your tongue I hate when ppl have chronic halitosis" , "" , "2011-07-25 01:06:34"
"Scrub jay is sitting outside my window eating seed, glancing in at me, squawking (I think politely), then eating a bit more. Repeat &amp; rinse." , "" , "2011-07-23 16:10:39"
"Dang I hop in grab the soap scrub my entire body real quick then do my hair rinse myself and get out. Haha done" , "" , "2011-07-23 01:06:24"
"outstanding. haven't masked my face in a long time. scrub cleanse mask rinse tone moisturise. i can do this on the side. any takers? haha" , "" , "2011-07-22 13:31:54"
"I will either put the lemon juice on my face and keep it on over night, or I will do the lemon/juice sugar scrub and rinse." , "" , "2011-07-22 03:04:36"
"I mean, you have to scrub and rinse them anyway. Might as well just finish the deed." , "" , "2011-07-22 02:46:22"
"Wow I just had to do a strong water rinse the gas station had the nerve to have a bar of soap on the counter not I lol!" , "" , "2011-07-28 11:39:29"
"Idk what's worse the fact I'm #starving or that I didn't rinse my bottle out properly so it taste like #soap ugh #soapywatersass" , "'starving', 'soap', 'soapywatersass'" , "2011-07-28 09:03:38"
"Been told 'how to have a shower' Water on til wet WATER OFF Soap/shampoo, rinse 1min WATER OFF I'm doing it wrong, they've 'been listening'" , "" , "2011-07-28 07:25:05"
"I don't know what yhu rinse yo monkey what but I rinse my monkey with soap&amp; water!!" , "" , "2011-07-28 04:27:19"
"It should work! I usually put a little bit of washing soap on it and then rub it slowly and then rinse it with little water." , "" , "2011-07-28 01:12:57"
"I hate when you shower and forget to rinse the soap from under your armpits, and then only find out when you go to put ur shirt on" , "" , "2011-07-28 01:00:45"
"I hate it when im done washing dishes and it feels like the slippery soap on my hands wont come off no matter how much i rinse them!" , "" , "2011-07-27 23:54:24"
"wow u have a nice selection of words... I think u should rinse that dirty mouth out wit some soap" , "" , "2011-07-27 23:05:15"
"I can't believe you added soap to a chicken.Rinse the chicken,then pat it dry.I hope you didn't cook the bird,after. Hahaha!" , "" , "2011-07-27 18:41:46"
"seems like every time I get out of the shower...I have forgotten to rinse the soap off of my balls...gets me everytime" , "" , "2011-07-27 17:13:12"
"lol yup I'm not going in there either it's in the shower I had to hurry up and rinse the soap off and run lol" , "" , "2011-07-27 08:30:24"
"I GOT A FOUL MOUTH... WELL RINSE IT OUT WITH SOAP" , "" , "2011-07-27 06:02:07"
"yeaa you can get in the shower . I used any soap . Just make sure you like rinse it with just the water alot ." , "" , "2011-07-27 04:16:56"
"I forgot to rinse the soap from my underarms #RandomLol" , "'RandomLol'" , "2011-07-27 02:07:59"
"I so Agree =8) i always think someone didn't rinse the dish it is in! SOAP! Gross!" , "" , "2011-07-27 01:07:26"
"Junjun: &quot;What shampoo and rinse(treatment) do you use? Lush Rockstar soap is really delicious, so I use it all over&quot; LOL" , "" , "2011-07-26 20:07:08"
"I shampoo in sections and I just lather in my hands and rub the lather down the length of my hair and rinse. :)" , "" , "2011-07-27 02:41:11"
"Its kinda hot n my room. Fan on, clothes off =) jus dha way i like it" , "" , "2011-07-28 04:58:04"
"I don't sleep well unless my legs are shaved, my clothes are off, my fan is on high, and I'm under a blanket." , "" , "2011-07-28 04:32:00"
":/ nobody wants a fan sign with all my clothes on. that's why i'm not doing fan signs" , "" , "2011-07-28 01:15:18"
"Fan: I LOVE YOU!!! Chris: What was that? Fan: I LOVE YOU!!! Chris: Really? You haven't seen me with my clothes off, then (LOL :D)" , "" , "2011-07-28 00:04:31"
"My mom was shocked that I showered/washed my clothes after I met &amp; said I wasn't a real fan.I said No Im just not a creeper xD" , "" , "2011-07-27 22:11:07"
"take your clothes off// i think ill just turn on my fan lol" , "" , "2011-07-27 21:44:15"
"Who wasn't a Hatton fan? He was great. I almost shit my clothes when he KO'd Castillo to the body." , "" , "2011-07-27 21:30:59"
"&quot;I'd date a fan as long as she doesn't scream in my face&quot; - Niall Horan. note to todays fangirls - might want to avoid ripping clothes too" , "" , "2011-07-27 18:56:26"
"'Air-conditioned clothes' help Japan beat heat: http://t.co/5Nk2Swh how about pants? I guess the fan might get tangled with something" , "" , "2011-07-28 07:23:59"
"ok i am not usually a fan of having boys crosdress for the sole purpose of fanservice... but sho in ringo's clothes... byuuu....." , "" , "2011-07-28 06:48:33"
"The 'good guys' have done the repairs to the bathroom but I didn't see an extractor fan installed! #cowboytrap #regulations #partf" , "'cowboytrap', 'regulations', 'partf'" , "2011-07-28 10:03:15"
"I find the Brisbanian trend of the fan coming on WITH flicking the bathroom light on quite condescending. &quot;Here stinky, you'll NEED this&quot;." , "" , "2011-07-28 09:11:08"
"Recessed Bathroom Fan with Fluorescent Light Review: Average Reviews:()I purchased this fan/light combination fo... http://bit.ly/o50MO6" , "" , "2011-07-28 09:03:40"
"so far this morning I have broken the extractor fan in the bathroom and been told off by my wife for not putting the bath matt down" , "" , "2011-07-28 08:51:12"
"Because I was in the bathroom and didn't turn the fan on lol" , "" , "2011-07-28 08:06:44"
"I wish my pee could turn into smoke so i could just pee &amp; fan it outta here causr ion feel like walking to the bathroom" , "" , "2011-07-28 06:35:53"
"Lmfaooo I'm Not Bout To Deal With Talking bout He Taping A Fan To His Bathroom Ceiling!! LoL" , "" , "2011-07-28 04:55:52"
"I didn't, was leaving Hotel &amp; a fan snapped it, she emailed it to me today! Only people who snap self pics go to the bathroom! Lol" , "" , "2011-07-28 04:33:58"
"A tub!? I'm not even a big ketchup fan!" , "" , "2011-07-28 10:01:44"
"JUS GT OUT THE TUB RAPPED UP N MY TOWL I THINK IM SLEEPING LIKE DIS TONIGHT WITH THE FAN ON" , "" , "2011-07-28 06:18:46"
"I am your newest Twitter follower and biggest fan...can I get a hot tub? I mean, can I get a RT? thanks." , "" , "2011-07-27 20:02:01"
"I think I was pretty much over those when that guy choked to death in the bath tub. Not a fan of dying smurfs.. #terrifying" , "'terrifying'" , "2011-07-27 19:20:37"
"oceans have creatures.. so I'm not a big fan of them either lol. Maybe I need to just fill up my tub and call it a day!" , "" , "2011-07-26 17:32:07"
"Fresh Out Da Tub, Candles Lit, Ac&amp;Fan On, Now Finna Fw Dis Pandora Till I Fall Back Asleep! #Relaxing" , "'Relaxing'" , "2011-07-26 04:37:18"
"Lol lol RT *pictures French Maid outfit* RT If I start scrubbing the bath tub.. Sh*ts abt to hit the fan! Lol" , "" , "2011-07-25 23:56:02"
"well last week at work I dropped it in my beer tub kinda broke it so I was gna test out an iphone...are u a blackberry fan lol" , "" , "2011-07-25 23:53:54"
"*pictures French Maid outfit* RT If I start scrubbing the bath tub.. Sh*ts abt to hit the fan! Lol" , "" , "2011-07-25 23:40:09"
"If I start scrubbing the bath tub.. Sh*ts abt to hit the fan! Lol" , "" , "2011-07-25 23:39:42"
"Great Show Ellen. If Conan dosent want the hot tub you fan give it to me, I always wanted one." , "" , "2011-07-25 21:16:41"
"Only in the right bathtub, like a garden tub RT MID DAY office discussion!! Are baths really relaxing? I am personally not a fan!" , "" , "2011-07-25 17:58:07"
"I hate sweating in the tub....it defeats the purpose.....need a fan in here" , "" , "2011-07-25 16:41:25"
"i pull a towel out and put that tan on it, somebody need it in a hurry put a fan on it--#streettalk" , "" , "2011-07-28 12:00:51"
"Anyway, I got a free SHINee Trading card, bought a SHINee towel and solid perfume. (what a lucky fan &gt;w&lt;)" , "" , "2011-07-28 11:57:01"
"Well turn your fan on high and go get a small little towel dip it in I've cold water and pit it on your face" , "" , "2011-07-28 07:58:04"
"Dear I'm a BIG fan (life-long). Thanks for coming to AZ, my daughter &amp; I will see ya Oct 23rd. I'll have my towel." , "" , "2011-07-28 04:45:58"
"Best way to sleep: Fresh out the shower, in a towel, fan on, rapped in a blanket. Yes, this is how I sleep 85% of the time." , "" , "2011-07-28 04:30:13"
"when i get out the shower i always lay in my towel under the fan...&amp; TWEET lmao" , "" , "2011-07-28 03:11:01"
"I GAVE 1 LUCKY FAN MY NEW ERA IN MILTON KEYNES LOL I HAD TO GRAB A TOWEL AND RUN MY HAIRS A MESS RIGHT NOW LOL" , "" , "2011-07-28 01:01:29"
"Im a big Brett Favre fan but i think its time for him to hang up the towel" , "" , "2011-07-28 00:26:37"
"to right, window open, fan on, wet towel across my head, soothing music on and I still can't get to sleep driving me insane! :(" , "" , "2011-07-27 23:35:43"
"Oh and tip: don't try and clean freezer w wet paper towel while fan is blowing in it. I've heard the paper sticks. Now if I could hear fix" , "" , "2011-07-27 22:30:37"
"watchin kanye live performance... Ima Kanye fan, but I cant see him wiping his face, then throwing the towel expecting me to catch it" , "" , "2011-07-27 17:20:39"
"Ha I remember my dad started being #teamwizkhalifa because he's a true Steelers fan and he saw the terrible towel in video" , "'teamwizkhalifa'" , "2011-07-27 16:41:12"
"I never seen the official Towel of SONE.I can see The Tour Towel.but official fan-club Towel....which one??" , "" , "2011-07-27 14:34:51"
"Chillin in a towel wit da fan on after gettin out da shower is da best feeling everrrrrr ....i dnt wanna get up nd change" , "" , "2011-07-27 14:28:39"
"I want the slogan towel (BEAST OFFICIAL FAN MEET)" , "" , "2011-07-27 14:23:38"
"I'm so glad opi isn't a huge fan of squeaky toys. He'd rather something that rips haha. Hence why I have to go buy new towels!" , "" , "2011-07-28 05:27:11"
"I dont even use towels to dry off any more. i just sit infront of my fan." , "" , "2011-07-27 23:37:12"
"Depends on how you plan to serve them. I would be a big fan of wrapping them in foil and towels fresh off the smoker or oven..." , "" , "2011-07-27 16:57:36"
"I'm a big fan of cotton. napkins, towels, rags, diapers, wipes, blankies, now tissues... http://t.co/mculsmV" , "" , "2011-07-27 16:32:03"
"What happened to all my towels?? Guess I gotta let the fan blow me LOL #Airdry" , "'Airdry'" , "2011-07-25 15:53:24"
"I'm a huge fan of Ikea towels now!!! Luv 'em! Cheap &amp; great!!! ;)" , "" , "2011-07-25 05:33:51"
"Not a fan of decor. But I'm getting there. Bought all my furniture at Jordans, mattresses at Bernie. Now at IKEA for comforters/bath towels." , "" , "2011-07-24 22:02:20"
"WAAA I CAN SEE SO MANY FANS HOLDING INFINITE FAN TOWELS !!! WOOOO INFINITE DAEBAK!!!!!! #IFNT7OverTheTop" , "'IFNT7OverTheTop'" , "2011-07-24 09:02:03"
"Thanks. I've been drenching myself frequently. And the dogs too. Fan on. Towels in the freezer now. Ridiculous." , "" , "2011-07-24 02:54:13"
"yeah, I'm thinking of knotting up towels and hanging myself from my ceiling fan." , "" , "2011-07-24 00:07:52"
"Since work I have folded pool towels and sat in front of a fan listening to my iPod waiting to do anything. #bored" , "'bored'" , "2011-07-23 12:22:21"
"Thanks for showing me all of the fan bar closets so &amp; &amp; I can get those stocked paper towels........ps #lady" , "'lady'" , "2011-07-23 04:34:22"
